1	-2.656344909549645 -2.60586897725701 -0.23871149847592 -0.0388006663393882 0.1991795801102621 0.417557305062464 0.4238726009861201 0.5454063123849759 0.1795899686706573 0.3635860526968274 0.3954802289777206 0.422198783589297
2	0.9149501828782082 0.03718267492764938 0.173260536845561 0.1281662539240249 0.07162482508047159 0.06956611288463156 0.03753931527143396 0.03303683284329643 0.02092642133658456 0.03193261973507769 0.0353699489453162 0.0554685725411836
3	11.82872655155603 9.849764932677365 4.355843012548544 3.257624719648987 2.425907300398765 1.957830769566096 1.843670856487935 1.386439600066293 1.876423707569018 1.421266028981708 1.249415728263998 1.130499023218495
4	9.391366064171635 8.448591423375806 4.222463977186161 3.264622339651426 2.632805489596728 2.302698712091477 2.227135229583408 1.838914907887158 2.099601215480263 1.740717174293388 1.577908731731129 1.446139542806665
5	13.17058738533693 9.267575469094824 5.336492321545017 4.135318398908118 3.276867782248519 2.935265626838384 2.74670325926914 2.312168447441656 2.500290815142407 2.161405862125009 1.992704931670021 1.912288594749487
6	11.84501206006644 5.930107848128319 3.698786982086256 2.796765285347512 2.018960593911979 1.761314174539765 1.519275221624945 1.229492290372045 1.386577456306511 1.197011667401629 1.111431799984603 1.14703154319026
7	1.108686743531389 2.006216644354164 1.011065457819481 0.8190077475166135 0.7497169452082248 0.6957631110695519 0.7168267265296738 0.6287444853429995 0.6505625760078679 0.5633400672499869 0.515402503373642 0.4535940956828974
8	1.02667250201877 0.9669263565711442 0.7754975746888717 0.643302838967767 0.5910079502171477 0.5876432927352326 0.5783052961552211 0.5347822866588372 0.4823541124585744 0.4611583956660949 0.4365629098763612 0.4145655508430815
9	17.4132861105771 -2.212796345324046 4.119748126604384 3.299814620307718 2.339132741143955 2.606951630710436 1.891933631508371 1.934338221514239 1.093426405735426 1.590479116060217 1.695071395826518 2.167189989641283
10	13.42476465367138 4.960406580464077 5.136400991157943 4.100139033491071 3.313609608473686 3.257958347091667 2.916412532005535 2.666328691254765 2.352579557032404 2.341784337173328 2.259854667954379 2.345602642851377
11	11.89043412957118 9.481038491585187 5.882961556091685 4.670117827915349 3.929249581303641 3.6613450302129 3.520185088455219 3.082470660377788 3.104718340938633 2.783360747517894 2.589826425409919 2.456555957680528
12	13.0668137243404 9.809770642219283 6.712192008472824 5.381101095804524 4.595302022870285 4.373588278259523 4.195842994064332 3.741736688703169 3.61795960996584 3.329979686225028 3.124028277094438 2.994812725912707
13	9.751497726362858 6.824427178134486 3.18411028591734 2.359424987653046 1.681219942635181 1.343335400368979 1.208676781514738 0.8866331309364717 1.232675099603694 0.9322560675175984 0.8226715068968857 0.7792088975371689
14	1.787936921985787 -2.69425925126956 0.7782214767713835 0.7543982924448075 0.7340113082754985 0.9820521374956652 0.8222772008402369 0.9339890810934718 0.4256383741783797 0.6963973473826017 0.7466976509113966 0.8773835936609442
15	0.9738817023276536 1.848771028029412 0.6304685598772501 0.4798856227968199 0.4023743591466845 0.3192183447825374 0.3427350973390395 0.2609841995904661 0.3626066795530535 0.2615150682928688 0.2226935531727513 0.1702279675082633
16	2.042693722620207 1.354261479035782 1.088918673386056 0.8840799466813882 0.7677076980029943 0.7506523708157503 0.7164788060305849 0.6533256057955682 0.5994996722144371 0.5713915127189442 0.5418072260843378 0.5273159347806006
17	-2.603226965634124 6.602885932781128 3.148363255253151 2.732244742116462 2.941535201449307 2.874346317966928 3.162978457846496 2.895401992662078 2.806102578203943 2.492415353302804 2.287230924276461 1.917999748669361
18	13.44870206473861 11.68985005015142 6.430093532351712 5.041651895443863 4.168238468618554 3.769158644731179 3.644011041639639 3.106670663825145 3.320501785088911 2.865174133883148 2.632396131548289 2.451086997698483
19	12.24606524690211 5.555538508574527 5.279568676797634 4.247784945889062 3.539720453629704 3.481703012227455 3.200207111878379 2.929091811706105 2.614294749852678 2.563441574993811 2.458023295608495 2.487635742804407
20	13.78883123265989 8.531568017460664 3.247636978763832 2.22573222452132 1.221939126788279 0.6822913777994003 0.4642050081582222 0.05394395981456976 0.7426279157321656 0.3205947652325903 0.2105612174358323 0.21356304187665
21	2.065612862051843 1.360173456638081 1.723032179503604 1.464903164288049 1.382702406659742 1.437223960456295 1.397314246405356 1.335412360507728 1.108158245657791 1.123005636656512 1.081408923027526 1.055145398793695
