# grouse
10 1.79769216064e+303
20 1.79769216064e+303
30 1.79769216064e+303
40 1.79769216064e+303
50 1.79769216064e+303
60 1.79769216064e+303
70 1.79769216064e+303
80 1.79769216064e+303
90 1.79769216064e+303
100 1.79769216064e+303
