# dynammo
10 4.35476611097292
20 3.87186670441354
30 3.83367530525139
40 4.12889868333385
50 4.06580787445125
60 4.33378773673333
70 4.21093869898869
80 4.2383522365125
90 4.28914052265301
100 4.26163089961375
