# stmvl
4 3.73027295031583
8 3.89597106143695
12 4.00365988403581
16 4.01781797517839
20 4.03488519384833
24 4.03828385457525
28 4.02800457069396
32 4.08298631231144
36 4.12277596689969
40 4.1795268943001
44 4.2098065626445
48 4.23054856053607
