# trmf
1000 0.712073302210582
1500 0.703804079244055
2000 0.724214240337719
2500 0.723963759034576
3000 0.698739303175528
3500 0.694348455511692
4000 0.687362274197412
4500 0.691957092017278
5000 0.704010366666651
